BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
644;288.985535;1.011712;23.603552
645;296.914368;1.011648;22.713888
646;287.968719;1.012672;22.717953
647;288.712830;1.013408;24.924543
648;290.105164;1.010528;22.282240
649;288.109711;1.012160;22.612288
650;289.601563;1.012288;22.409216
651;287.376434;1.010560;26.818560
652;288.442535;1.009856;22.394239
653;288.766937;1.007616;22.269953
654;288.595581;1.238560;22.322176
655;290.234741;1.008096;24.870144
656;291.833313;1.010464;22.689312
657;289.838165;1.008352;23.324160
658;287.431458;1.390592;22.777857
659;288.866760;1.006944;23.885248
660;287.274506;1.008128;22.429024
661;289.127747;1.008608;22.302719
662;291.211273;1.008864;24.641855
663;290.941864;1.009856;22.611008
664;291.371826;1.397888;22.820065
665;288.190613;1.007616;22.832384
666;292.970093;1.010688;23.901344
667;290.654755;1.008864;22.274048
668;287.686096;1.008640;23.990400
669;286.663879;1.008032;22.706432
670;288.092590;1.008704;23.339264
671;292.602997;1.008704;23.482689
672;290.725403;1.009152;22.792576
673;289.444031;1.381376;22.465055
674;292.608704;1.727136;23.507969
675;288.491852;1.382400;24.559616
676;289.947906;1.380768;23.038080
677;288.155426;1.381344;23.157152
678;294.678711;1.381696;23.567360
679;291.338745;1.380800;24.135679
680;294.190735;1.381856;24.900896
681;291.601501;1.380672;24.038912
682;287.768188;1.381792;26.066944
683;288.643982;1.380064;24.779776
684;289.536926;1.381696;23.357504
685;287.027374;1.729600;23.499935
686;288.548065;1.380704;23.639263
687;295.145905;1.378912;22.797537
688;287.986450;1.380064;23.124384
689;290.545929;1.378848;23.592064
690;304.243103;1.380352;24.400896
691;288.868256;1.380288;23.858240
692;288.517120;1.379328;22.756351
693;305.620087;1.331968;22.794785
694;293.428894;1.331520;24.344576
695;292.448761;1.328736;22.581600
696;288.561005;1.327744;24.080416
697;286.925446;1.327456;23.373823
698;295.225891;1.287520;22.798880
699;286.736328;1.288544;22.354015
700;289.875153;1.289216;24.341503
701;287.322296;1.284896;23.068960
702;295.271301;1.286144;24.163776
703;288.248932;1.288608;23.683071
704;290.975250;1.280000;22.901888
705;287.802460;1.359488;23.121920
706;288.207428;1.718592;24.336737
707;289.003876;1.359040;23.051617
708;288.215851;1.355680;22.477823
709;287.592896;1.358336;22.948864
710;290.392273;1.355776;24.340481
711;288.000885;1.315136;22.790625
712;288.003296;1.314720;23.005568
713;287.978943;1.316768;24.940001
714;296.195496;1.315648;22.344000
715;291.105743;1.313824;22.966463
716;290.252777;1.316224;24.823263
717;288.872772;1.313760;25.194496
718;297.995514;1.314816;23.051264
719;288.526428;1.315456;22.888479
720;289.178833;1.313792;23.383425
721;287.764862;1.686816;22.998465
722;288.472900;1.313184;22.601824
723;290.183319;1.313696;22.964319
724;292.120148;1.315200;22.832352
725;287.124786;1.314816;23.713793
726;303.683289;1.314816;23.048191
727;289.086243;1.456064;25.937023
728;286.819611;1.312768;22.328320
729;286.841553;1.313952;22.901760
730;288.281403;1.312768;24.557983
731;291.177887;1.313056;23.100639
732;288.350861;1.312256;23.303200
733;289.765106;1.313024;24.229889
734;291.367004;1.312224;24.233376
735;287.750427;1.312448;22.871040
736;287.506012;1.312768;22.948896
737;287.423920;1.337088;24.267776
738;295.928528;1.336064;22.945791
739;288.948242;1.338368;23.913952
