BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
759;22.205700;0.101414;2.159680
760;23.532156;0.100998;2.299443
761;22.264961;0.101642;2.347245
762;22.371994;0.101523;2.000832
763;22.375660;0.100867;2.225005
764;22.221518;0.101430;2.333561
765;22.370161;0.101210;2.081440
766;22.324249;0.100835;2.264518
767;22.351643;0.101123;2.117517
768;22.528454;0.101363;2.113834
769;22.210604;0.114637;2.398215
770;23.523678;0.114947;2.213574
771;22.187395;0.114566;2.193693
772;22.184778;0.114621;2.378858
773;22.484320;0.114419;2.147367
774;22.414988;0.114272;2.384851
775;22.309307;0.114317;2.298608
776;22.292562;0.113472;2.343837
777;22.703226;0.113853;2.112054
778;22.172840;0.114310;2.323891
779;22.164362;0.113645;2.153843
780;23.080664;0.113590;2.247898
781;22.369619;0.113270;2.291562
782;22.510355;0.113782;2.174944
783;22.168091;0.113430;2.074752
784;22.140072;0.113558;2.190883
785;22.354284;0.114016;2.072605
786;22.418926;0.114557;2.432781
787;22.434982;0.114000;2.155856
788;22.163189;0.113882;2.231094
789;22.092749;0.113907;2.479357
790;22.398361;0.114010;2.367510
791;22.473194;0.113686;2.260093
792;22.171848;0.103270;2.298768
793;22.828808;0.103571;2.195939
794;22.732811;0.103363;2.133805
795;22.149237;0.103539;2.198794
796;22.698503;0.103251;2.290185
797;22.257298;0.103312;2.122374
798;22.147137;0.103216;2.142608
799;22.138056;0.103059;2.087846
800;22.335014;0.103309;2.374838
801;22.553288;0.114534;2.106336
802;22.453049;0.115197;2.257389
803;22.317064;0.114979;2.312054
804;22.254890;0.114678;2.267939
805;22.748892;0.114806;2.289552
806;22.282581;0.114291;2.308512
807;22.354708;0.114304;2.281641
808;22.715281;0.106534;2.335251
809;22.303265;0.106851;2.172739
810;22.519945;0.106586;2.304931
811;22.242233;0.106470;2.182691
812;22.053631;0.106870;2.326464
